rpp_user_id,num_ofertas_historicas,num_ofertas_aceptadas,num_ofertas_no_aceptadas
c7d9ede9-efba-41d2-a337-a6953f6cb7d5,7,0,7
f36b0476-6e17-4433-9a0f-f00224880f9c,2,4,-2
1ccd60dc-b8a0-4fc3-9507-fd4892783289,2,4,-2
23e95b9e-784f-4540-9c96-638880ba5cca,9,4,5
c53ea042-6742-4f36-87fc-273e461b4df6,6,1,5
30cfccc7-723b-459d-9dc9-d716dd2fbfc9,3,2,1
b851b46a-2cdf-4a5d-af02-577033778c6b,3,1,2
940ef6b8-8245-412a-a049-fc0b29b74ba7,5,3,2
5826a8d8-06e1-400f-8d5a-a5874c97269e,9,2,7
bc5f8810-791a-467e-8bfb-2a02972d3790,6,0,6
04e8c472-a8b9-4655-8ab6-71eb42e5d4ba,5,2,3
b82ed382-a9bc-4074-94f0-6bdc1ad995e0,8,2,6
598aa4fd-516b-4051-91bf-77c12ad6c440,5,4,1
2cc988d5-d39a-4f60-aada-3ba4deb40ed9,9,2,7
c62d2b5a-b37d-4057-9b7f-efce9a91816e,6,3,3
ee607cc4-9b9a-4626-9b52-ae1a48216a64,7,1,6
52219b5e-74db-421b-bdcc-b514f422f522,3,4,-1
84289c2a-4bbb-48b7-8302-e8a9987391f1,7,4,3
deb81b64-3c5b-4c19-9fe6-b327b46204e2,4,3,1
94486399-86c8-43e5-9182-19e5c5823220,8,0,8
62a48e90-4cf5-4013-94dc-c8c95c70098f,1,4,-3
530e3e5d-2701-4765-9731-9eac3352f2d4,3,4,-1
45945602-dda1-47a7-a9f2-e41b6c5b5ff1,7,3,4
bd60faaa-519d-4abb-aa0f-734d13a0b083,3,4,-1
8e584b04-b3be-44ee-a367-fee23c2ad284,5,2,3
67f0de2b-e50d-4ee0-9498-16f13432a2a1,9,2,7
91bbeb27-15b0-4df1-85c9-50cffa43f559,5,0,5
dda9afeb-4d57-4173-aeaf-5458607da2c8,5,0,5
53787934-eaaa-4988-8bc5-391ded9fd7a1,9,3,6
27efb173-5957-4cb5-8353-6ea97a83adbe,1,1,0
5c31f057-e095-4b2b-9d15-8c925095ac38,8,3,5
68c9c30c-0b34-486e-95fb-b96c6bb00c24,7,3,4
0f0a915d-39d7-4f56-bc54-446f02609994,6,1,5
0aaaeab5-9e73-4fbd-9302-502bcb1eddfe,8,4,4
30f785ec-c53d-4dab-990e-a330f549936a,3,0,3
30f1e439-b0b7-4f18-acb2-fa5c7d2d627a,9,2,7
d49337cf-510a-4e81-93bc-4bf5ef2aeef0,5,0,5
17bcc166-17fe-45b3-ab2e-cf98a0577a06,8,0,8
91464d47-6837-429b-98f6-70f157d8ceec,4,1,3
7fa2cd55-c2cc-4e2f-b91a-606089c70ce0,7,2,5
939ecdee-053d-473f-a9af-c8119e367874,8,0,8
6f3ae406-38fd-41a9-b705-87edb0b5717c,5,0,5
67b27e26-eab8-41f7-9163-873d242ec63e,3,3,0
1d7db875-f708-4752-8a37-578f3c610c56,8,3,5
a1f08c5c-7b85-41e9-8ac3-b0cce9a19500,7,1,6
f4c49e02-4dcc-46af-89ab-a95f9c293131,4,1,3
c3a20608-088a-447e-9489-79b80b608157,2,0,2
a7b03387-bd9d-43d9-8a22-257a4cb44532,1,3,-2
fb6e2ac2-6259-4953-9564-b741832383e7,9,0,9
f1033814-5825-4941-9632-70e3220d3ef9,1,0,1
d4408f3d-7fdf-4424-a08f-57ff496b6951,9,3,6
da8317f9-67a7-439e-baab-d83ba8933f98,9,0,9
1391616e-f764-421e-99a9-1002b3f162a4,6,0,6
7d792347-db58-43c4-9982-a7e74114882d,4,2,2
30d2f8e1-180e-459d-8972-8ff4673c332b,2,1,1
8ea8cc0d-0b48-4123-898f-ffaba6bfde7c,8,0,8
2de7d8e9-5165-4ed9-aa8b-2d147a242d25,5,0,5
3f7f8fb9-e941-453b-ab59-523972958a0c,6,0,6
eae1fe06-7ea6-4a26-b9e6-79cfd7659ad7,6,2,4
19abc11d-12fc-4d1a-9c04-f95e8017462d,5,2,3
07dcbcf1-0538-4381-9d33-68df2005a1eb,7,2,5
20922015-16a6-4e31-8551-84900daf3123,9,2,7
f8cc12f6-826a-4692-a3bf-8ef898ab97a2,1,4,-3
4c863a0b-9ad8-49c0-b073-c338f759d85b,3,0,3
a43dc3cf-714b-4fa1-9ccc-2990172afcc9,2,4,-2
afdb504d-7ecd-4f03-b6ea-9f996abc0db0,6,2,4
c901bcf2-6494-44b1-a975-7d81054bbefe,4,3,1
38ca87dc-3af2-447c-9a16-d2b6c684ead1,4,2,2
a321223a-f281-43aa-bc65-42eca634e33e,9,3,6
4e2283eb-cb80-4e4c-b05c-2de694a99d19,6,1,5
6035ac1f-7c28-4134-bd0a-2aae94083e50,1,0,1
10d1522f-e3f7-4f7e-8ff8-2b8be35d63dc,8,4,4
ce779f2c-68ec-4232-8947-b8fbc179b863,2,3,-1
38a133f2-5bb5-43f5-9fa5-71d05fcf090f,4,4,0
7cec7075-bf5e-49e2-984e-5635b159225c,1,3,-2
6ac65119-b275-4ea8-b64f-8c00229dc088,8,3,5
26aaf2f7-8f00-45b9-bafb-e760963dd0a0,6,1,5
b1c30690-5e8a-43bb-99e4-9df226a742c7,7,1,6
adc2363d-e9ed-4b1f-905f-e2b3180fb9dd,6,2,4
16a5c75d-c565-4abe-a56d-11dc06e6b18b,9,1,8
37a3c2ea-ded0-4671-9851-914f1c14a998,6,0,6
32806d41-1c9f-4229-bf72-7c4ba9753bae,7,3,4
a1f12faf-4f56-43d6-be6d-1b472f44bb6a,3,3,0
ce475091-1c1d-4ad4-926d-28ec0fd0e241,9,0,9
2977dbc2-f576-4ed6-a3f0-fd9e73894bd4,5,2,3
aa351263-9330-461f-a518-b5f107fc5443,7,0,7
93161c72-0cad-4148-8cca-19367df5decf,8,2,6
02bddfcc-ba34-4377-bd01-06f9221a66e5,2,3,-1
3555cb98-3ce3-4654-bcf0-72cfa33f0c77,3,2,1
ee173ce0-0fa7-43c1-8170-39dfbd908076,2,3,-1
87ecffab-0f6d-4628-9618-0feebf0e1ac4,1,3,-2
f49ae35b-c0ca-4c48-84e6-94c90d1c41f8,3,2,1
3ec7505f-ca2f-45bb-984a-bfe4602d6e9f,9,3,6
189a97e2-487d-4f8c-8961-390783fcedd6,7,2,5
dc508fd6-ed0d-4f3a-8c5f-fa9ae4d2804c,1,2,-1
fb696560-95a2-4d39-8ce3-e9c9c10261bf,3,0,3
c14df6e9-f970-49e8-8ff0-424773f5be49,2,2,0
719f8a71-7d9f-47e5-a340-0a03a6723038,5,2,3
915809e4-d317-4fda-b367-9ff05e9043ab,7,4,3
b909c53d-3f05-4abf-a567-b079c3cb2493,7,1,6
f0880c54-dc5a-4b93-90c3-b9262e2e8d8d,4,2,2
e4071f61-1d33-436d-bf49-7e52f5f2c6b7,4,1,3
a2712fb0-5b3b-487a-bd63-5a645393f485,9,2,7
26d8f05f-f8a9-491a-94e5-d0dfb2685878,9,2,7
efafaa01-5e31-4a4c-a8f8-49ce930a25c1,9,2,7
29593b49-43cd-43ea-8edf-73921282e679,3,2,1
65ab3328-9497-4292-86da-dfbb74e00abe,6,3,3
398aa4cb-cffe-43af-99ac-9ff11b4c0647,8,1,7
de8a50ba-60b3-4977-9e6e-7018445b2963,8,3,5
de8ea37d-5d60-4781-89df-9531dcbb5ea9,9,3,6
35c625fa-1701-4065-bdfa-eb097c855ab6,3,0,3
569cdce7-225b-467a-892a-6e2dbfb87ce2,3,1,2
9bff570b-b34b-4cdb-b606-d763f424bc1e,8,0,8
ea893ca2-ed00-4511-af0d-54d7de03e1a7,3,4,-1
58b73b68-1c89-48e4-89b6-f1a1756370f1,9,1,8
d57b0032-bf94-436e-8561-97477c430d3e,9,4,5
a2787394-abc5-46fc-8dbd-243ccc462598,5,2,3
28d51246-42ae-44c1-b3f2-98a340591590,6,3,3
7200ccca-bb7c-454c-994d-274f698f0aa2,3,4,-1
3ebbe8c6-5ef6-4187-9ba3-47cd7cbb5d39,9,4,5
7b734955-1da3-4fb7-856a-18e8728d95b5,9,1,8
d01e384f-9130-435d-8f8c-ac758af29481,4,1,3
610c16ba-c75f-481b-8c96-22407d766dcd,4,3,1
c1dc6331-691f-4154-950a-d3c8ce0166b6,4,2,2
2db44dcc-d50c-4f07-804d-f825a191941f,4,1,3
1166bc98-c690-45e3-a4bf-25cbdf9fa5f3,9,1,8
3f8574c6-9646-495a-97d4-a12b2e012b2a,7,3,4
5d567b6e-6e64-4a1a-9504-0379e91ad628,9,2,7
5cbd66c1-2785-43e7-b4c3-b28a0b963962,6,2,4
a12ed048-5c78-46ab-a104-12926007e547,7,4,3
62172b33-9ccf-47ed-9b35-0a0289951b12,5,1,4
fb9ac66b-a2a7-47b2-afd3-4050ae4ff25c,6,3,3
fbb26953-0988-4547-ad4e-fd0beff96297,6,0,6
deb09644-eac5-4260-9e14-eff7db3890e8,2,3,-1
1b81ab17-a34c-47d2-96a2-e01c99cf7b96,3,2,1
d6b11458-c380-42f1-819b-53b3cd9a4010,2,3,-1
083bd6bd-40b7-4d97-a1c1-8512f5f11f97,6,3,3
068d59d9-8a70-4d51-ac90-308088f5b440,7,3,4
58f4af03-48b5-420c-8f69-e616474773a2,6,2,4
00ddc06e-b82d-4c4b-9121-1044ee111b16,8,0,8
49db20c6-b91c-4f11-b533-4cb9c643ca14,4,2,2
0590b835-5c87-488a-8603-3a62464e6524,3,4,-1
77c50a23-20a4-487d-9927-d51c956bb38b,2,3,-1
1b06fdf1-00a7-495e-ab29-f79952d03550,7,4,3
c2d9ba96-0977-49e0-bcee-03053b483376,7,1,6
e1b28a84-cb10-476c-a1e2-5d4f274af10f,2,0,2
16ca077a-4c88-499c-99a0-a1c47cad25db,5,0,5
c43257c3-8b68-444a-8eec-364a025ef1bf,4,1,3
118be890-3fa5-4e2a-a614-f3534eaa5ece,9,1,8
9d6a84fd-7ae3-4338-a2a8-1662f4186ee5,3,4,-1
67b7d9b4-17d9-4bd9-90ea-41e7495969b5,3,1,2
0fde9e10-51c1-4210-8abf-e7518065969a,7,2,5
6b81a063-9472-4e9d-be37-3a34a6fcb5f9,2,2,0
65ef147b-0099-468e-9e42-001435a9c3d4,4,0,4
1d4d57ac-f252-4aef-8921-a528f67e918e,9,3,6
f4d3220d-4cb3-4a82-b430-53b8ac391976,9,2,7
5eb41294-f340-4d79-af62-a7af7299b855,9,3,6
094e880b-4f26-406c-a8d7-e360706b0276,2,0,2
c7305c46-487b-472e-be0d-13781ef221fe,1,3,-2
069cd2fc-85d9-4117-8243-7ba12e45a016,1,4,-3
d67eb7d7-ab2d-4273-a434-f4c32cd0272b,5,3,2
9810793e-7d2f-4cc5-893a-a1fc9b101bb7,8,1,7
60bb164f-d291-46d1-a0a7-bea310b73170,1,4,-3
baf38c94-2611-4a4f-83dc-8ae9cdba13f5,6,3,3
279756b6-a845-4ef6-abb3-e28ef4cef3e2,3,3,0
c1493f07-8138-4f7c-b2d2-014d2cc6b651,3,4,-1
30eaecc7-17c1-4257-b97c-bf96aaecffbb,8,3,5
fe9f5592-436a-40b9-9276-60b4f79544cf,7,0,7
6774e437-d194-4094-a43d-e0e25137ce67,7,0,7
a2b94587-6315-42e2-8db5-5e7de9de2308,6,0,6
1d4713f6-e561-4177-becc-b62f6b6b4f38,3,1,2
2e54f037-f02f-4db9-a366-953461bb4aca,3,0,3
be43e300-44ef-4e79-90b9-994239548d7a,9,1,8
7f8422d4-36ad-4e86-9d65-384c17b53fbd,9,4,5
65b00f66-2793-487b-b146-486161f377e3,6,2,4
ac6b9197-8c48-4f20-92cc-5d23a3bafd52,8,2,6
f6f9a535-ecc4-4033-a851-b222205c16c1,4,3,1
0f5a88b7-5e43-48bf-858f-364177d9bbdf,3,4,-1
9c07c2f6-174b-47b3-bcbd-2ce927994bc3,5,4,1
56478026-4d27-44e4-b106-5d2116f1c0e4,1,1,0
92b780e4-5c02-45d1-9a0b-2bb366b86dab,9,2,7
e0534822-ac0d-4a00-822f-411f81902907,8,2,6
71cf5278-d0ff-4d7d-997c-2013b72f6ac3,4,0,4
41ae4c94-1da4-4d22-be5d-60f1ddd52c5d,1,4,-3
23cf8959-3113-4d1f-b940-bb34f55b8f58,2,1,1
b3bbd3cd-7bf5-472a-8445-f7d70ae638c1,6,0,6
d68a4a0a-0a2d-44a9-b09d-15e983826632,9,3,6
c758762b-ce08-4af7-895f-b6126a0ad8de,3,0,3
345e0cf1-59cb-44de-91b9-623f624fd61a,6,2,4
08d92f36-71f5-4937-9fed-f4146843c7f2,4,3,1
838ea3a4-5ad4-4eb8-9aed-adc54da5deaa,2,4,-2
896836f0-f41f-4b31-b605-48a3cb3caf0a,7,2,5
90e0fec0-27a4-4fde-ba0b-8a2f514e891f,4,2,2
ef9a7967-e22c-471f-880a-203e798a926e,3,4,-1
55274162-9663-470d-b690-12b97a250385,7,0,7
ce7b3c9c-3840-47ac-8ad0-79f42ce3b210,5,4,1
6b23a487-8bf3-4c54-800e-32d2f4eea3d7,7,1,6
f0fcc058-75b4-4148-aeed-d6851ae0affa,6,2,4
256a36db-a944-474f-9a59-24151e74d626,6,0,6
a7a3eabc-9e0c-4919-b6f7-f5a5dbcadf7c,7,3,4
bffe0f70-2548-4f25-a17e-559b0bec9107,9,4,5
4bb30a3e-d60d-44d9-b070-bf1112bd1b99,3,4,-1
1bcd4a8e-891e-4162-a544-80d58c4715d4,2,1,1
4e6c8ef9-3b23-4e96-a80b-eb9b80ee1d67,9,3,6
ece3cdf6-41fb-4201-833e-e1a37a891845,1,0,1
3a4eeb73-340a-4b6a-9d3c-4f5856f7e10d,3,2,1
71bf94d0-a2ff-4cfb-8094-53be890117fb,3,3,0
12153c5f-898a-4a3d-a693-d4d82266c4fe,8,0,8
6f3e7fb9-d93f-41df-a4ec-13c653299d70,8,3,5
e63c8333-afa5-45d7-8f9d-006462b18250,7,2,5
4cfa0395-56d7-4697-b95f-f0e3e95f1656,9,3,6
36fdffc4-237d-46ed-bcc9-7e06a31b95c4,5,1,4
c4b928f1-8c86-49ff-9998-93faaeb811db,6,2,4
8b70c485-50c3-496c-b08b-f1972d51f66c,5,3,2
fcffeafb-18e9-46ff-90f2-36e997bc5196,3,2,1
bc25d17c-2bee-40af-a839-244593cba001,3,3,0
34eb5986-0aa4-4305-b10a-6536719d9721,9,4,5
0abf5cea-4d58-45a4-a537-ddd88f237155,9,1,8
c61d1a4b-aced-4959-9766-220db2d05de3,5,3,2
af7e43c8-f362-445a-9b70-31b88fa7fe69,5,4,1
d4c9c0b4-2db6-470d-b511-13297733dbc7,6,4,2
632fbc7a-a56a-44d5-a808-e916672547b0,5,4,1
2a565c17-e9d6-4da5-ba99-569192134172,5,1,4
e01a522d-ca62-408b-b1bd-98a753a75240,7,0,7
c6d26ccb-66cf-4f79-95b2-2ca14dd14849,4,1,3
d455448a-820f-4e76-b495-145ef13a1c59,7,2,5
164394ee-95c1-4211-a73f-f36fd120663b,4,4,0
bb66b34a-1874-4a00-8a2b-0dfd8029923d,2,0,2
64d7032d-6579-465d-8fd9-90dc1c63eb7b,4,2,2
43966f0b-ecd8-4770-b1ed-337364e38932,7,3,4
180a20dc-b0be-4d45-bcaa-8626c48eff19,4,3,1
ad76f6c5-b31c-477b-8dc3-af83080379a1,4,2,2
9cd3b491-bfac-4212-a992-c0ecbd004b4b,1,2,-1
0f979a8b-b38d-4f11-95f3-239392828f55,6,1,5
2c43028b-4fe4-4794-859b-d1fdb91a2249,7,3,4
e172dbc3-dcd0-422f-995b-8714b739fcc7,9,0,9
696bcb4d-8706-4f55-b5b8-58071105fe9f,1,0,1
473fd074-8475-4cc0-8345-f802ed407d43,4,0,4
bcf25340-de54-484a-9673-57071a7fb9a3,9,4,5
a79949de-e703-4a5d-b1db-6186622939de,2,4,-2
0dd114ac-e845-4701-91cf-5159581e555d,5,2,3
0c0fddf2-74f4-4c2e-80a4-6fa572d9e276,3,2,1
f6a5f944-5008-4ede-9fc2-1e20932896c4,9,0,9
563cc955-6ecd-4941-8e33-cfb07bb1d168,8,1,7
82573ac9-a10d-4c07-b91b-fa016118fe74,7,0,7
eb223a33-048a-42c0-b2a3-f5cb79edf0dc,9,0,9
8f460179-168d-4fdd-9a33-6661b10ae323,3,0,3
6b7034cf-36ac-4435-a7ca-8ab810bcf028,5,1,4
85048179-ba1a-476c-b6fd-938afd3308b5,9,3,6
f17f699c-630d-4a3f-ad18-fa4cef8874cf,9,3,6
5b786de1-7480-4b85-8a35-b38aae3fd88d,7,2,5
2d610a43-206b-47dc-9c57-20886a54f015,2,3,-1
54ec84b4-2f0e-45c1-b5c1-c2731aad2b19,3,4,-1
4e7a6c59-aa45-42b9-8709-20c56a7f4e82,2,3,-1
7c0a2f04-cdba-4c15-86a7-c9a5173ff229,3,2,1
12af7a0d-46be-47e1-8320-ea6e10e1b9d3,8,1,7
035740dd-dd69-4c2b-87d7-48d846602eb2,7,1,6
78cac2d6-3afd-41b4-9712-ab7d12c75b2e,4,3,1
ec7b678f-86c1-4b5e-9379-6fee8bef0d1d,9,2,7
6ea26164-4f3d-42a9-8797-4d571a3c976f,6,4,2
04e977c7-8965-4be3-ac8a-baede9522d44,4,1,3
6cc5733b-dad9-4a38-bbc7-9873dcaea640,9,3,6
931f3391-0f0e-4514-b7bb-6a98ee32bcf5,8,4,4
03376f75-8dbf-4322-9a83-a68baece8ab4,2,2,0
79b1b794-e9b4-4210-9bd7-f5516bd73507,2,4,-2
a01cb360-1efe-43aa-b36d-b3e2488ad0e7,9,4,5
f2efe72f-5d7f-4613-b364-e25b075e2e99,8,4,4
0c88feaf-efcb-4ec7-a7d3-c640993b03b2,6,2,4
1778fe27-e06d-4e3e-8365-a5bd1329b7b1,4,4,0
b91e7ff7-89b2-4e73-9c1f-56033e167d60,7,2,5
91053bae-d6b1-41bd-bbb7-610b2f019f9a,4,4,0
a62ea3dc-d30e-4322-97e5-d3c31e406cf3,7,2,5
1642853f-550f-4d7d-b911-ebb10ff823e5,9,2,7
40156aa5-5798-4b22-a714-ed87dda01c2f,9,2,7
7b1938e5-012c-4694-8e25-c932d1d1f006,3,4,-1
13bb9657-95b3-4855-aedd-65fdbb8635e9,8,2,6
66a6617b-b427-4bb1-be71-23ea825424f0,4,1,3
b078d444-074c-4344-af61-a04ec3609921,4,2,2
3c059e48-4c18-43ea-96a0-992e679b75d5,5,0,5
7e9fefb7-a977-48f0-9fc8-53a167efda61,9,2,7
4d99e735-79dc-4367-8fec-ad794e6efd90,9,0,9
8a0a3631-dd77-4511-a707-cf20d646d454,7,3,4
f48eee05-669f-44a4-8105-0bbbe1b9700a,4,4,0
95a15d94-807c-4cc2-812c-c1550e43f732,1,0,1
c748adde-6728-4cc4-800f-1c2df0b2b2f6,5,3,2
4bb5a229-b8e5-40b2-bd8c-bf0ef04b12f2,1,2,-1
e1bf6067-378a-4bf7-8109-b7e966c31b6a,1,0,1
bf215c10-2b46-4789-83a0-8fd4b4ca9421,7,2,5
41ae0869-8114-4431-a609-65f87e667d04,5,4,1
6925ec1d-9655-423d-81a1-615c27dc7e69,6,3,3
8fe0e03f-46b5-43fa-baad-6a12f6890de6,1,1,0
0abfcc97-230c-4c26-a043-60b5f7723ccc,3,2,1
33069574-eaa2-4fcd-b114-b9e5565fe29a,6,0,6
b892aa8d-1806-45f2-b733-a64ee64d2f2c,8,1,7
6de1c75b-f7de-41db-98dd-11ca10f1e2b9,7,0,7
88b5b79c-9db4-4d82-a33c-16540a59c02f,9,3,6
7a0899da-984c-4b66-b979-8c021895a427,1,2,-1
51169c98-49f9-4a8f-a976-73c331081d4b,6,4,2
5349d635-d0b2-4093-85d7-7a28af67b050,9,4,5
faa203cf-f8cf-4cea-9d1d-a307d50d92a4,3,1,2
8deffd50-3b5e-449f-bd46-ae5637eb223d,5,4,1
53610b6b-9cb6-4ede-b0c1-412c31a949d4,4,4,0
8fb0cb28-9340-45ac-bf4a-2a3a284d619c,6,3,3
db6016a9-99a7-421d-a28c-9dd2b25d9526,8,1,7
e01860d0-8109-4103-be28-9113478f2199,7,1,6
06ae6326-5f4a-4c0a-8942-c6d0788e3171,7,3,4
793fe60c-0ad3-4d28-bc80-f80668e434c7,4,4,0
85308e15-599e-4f9c-9716-cc5c587c1d60,5,3,2
1e86d41c-0aec-481d-97f7-bc9ccd88d628,1,3,-2
fcafd90b-1493-481b-9689-28e803d780f9,6,4,2
21b1de99-b70c-4634-91d5-3371ef983456,8,3,5
87e1a334-5be9-4119-b493-13a69798cf4a,4,4,0
9c9f3ac8-b14b-41d6-932d-bf180e5905e5,7,0,7
8cef8356-d7f7-48bd-a093-8ebd9d91b4c2,1,2,-1
8e393650-85f9-4429-b32b-80daeeb4cb1b,5,0,5
20f4a7ae-4ed2-43b2-973c-1de2ad726193,5,1,4
125b4c3d-ccf4-4469-9343-294eac960692,4,4,0
abced1df-c7fc-4646-881d-70ddd47934d4,6,0,6
7aad3617-174c-42fc-afbd-ca270fb73eff,6,4,2
2d5179bd-84cd-43b2-8ff8-f07a1cd16341,3,4,-1
c2c903ef-f93e-4e75-9d9a-a033a8937005,9,1,8
07b38db4-8c59-4298-8670-a4dbdf66eb33,3,0,3
6d6a35d1-db92-42cc-aaaa-8b8858153bd8,9,1,8
c610b14d-e29c-44fd-911c-c6a9f5470c60,8,0,8
c3dca780-929c-4e85-aa68-0f174fecace8,9,2,7
3fbc1599-d90d-4037-b8a5-24ddd2e634b3,1,0,1
bfd5b7e0-9ff3-43f9-b06a-747c009921be,3,4,-1
4984b9d3-ac0b-4b36-8f7d-03a1db04e1fd,8,1,7
61ebba6a-eee6-4664-9050-5264e36e8f58,4,1,3
2f487f06-543a-45a5-8168-394f2a3308c2,9,0,9
9d305de6-8287-47cf-baa3-c55999809b21,4,2,2
9a58e9fc-8ecb-4255-bc30-ff64e0976933,1,2,-1
62278e43-4918-4272-87eb-a505ac88885f,8,3,5
233bf301-8d0a-4e47-96fc-cb66c6f65fcb,2,2,0
326970f7-d177-4734-add3-dd153b8700e0,3,0,3
ad2946b5-8ebf-4b88-88e8-d9fa0fd7b84b,5,0,5
905d863d-25a8-43cd-9499-2677c97d4f2f,3,4,-1
e815b095-adaf-41b8-861e-d001dcba6292,1,3,-2
6f805c82-1525-4aa4-afbc-e8e22b5fa704,9,2,7
6a87cea9-6641-4699-90da-429220507ffa,7,1,6
be22c504-a0a3-4ebd-80c8-6472a213c460,5,2,3
4805e357-ee1c-417b-8034-39c6520b4b7d,4,4,0
b07b65b8-afc6-49df-a0cd-a18e1f5d47e5,2,1,1
11fb48b0-8266-4e38-b231-9df3d11da4ca,4,2,2
07f36646-52e8-4169-9235-73b11db2f1b4,7,2,5
4d6fc019-a057-4660-b69c-86a7c03e8b58,2,0,2
d184a191-ec2e-4f21-a6d7-d70460081649,6,2,4
a9ed16c1-d06c-4592-b7fb-52b0bbc6cd6a,5,2,3
31dad82b-5c09-45e1-a7da-593b6230b088,5,0,5
f36349cd-1d01-433d-b567-37fdf91edec2,3,4,-1
d55fd43d-39de-46b2-bad3-90ea6ce1cd10,3,1,2
1aefb108-c962-4aa2-b6ab-e2b3962a7649,1,0,1
9dde75c8-58d9-46ac-b289-199f4eb12b37,4,1,3
642a0b50-c123-432f-970f-91b6f9b5e5d2,1,3,-2
812c1c50-d6bc-4a82-a829-d46ffeb019c8,2,2,0
bd5976d2-e474-4f1a-baf4-566b59a964fc,4,0,4
cb1e6fab-6bbf-491c-aa1c-20522d29942c,5,1,4
13ac0f30-421f-437b-8e29-e77bc62927c6,5,4,1
7772cc5b-824f-42c0-bf92-9d8240b0ca9a,7,4,3
0e3b16ba-84e9-4640-b1e7-472fe92ec5fb,8,1,7
9760c742-0bcf-4aa6-9bcc-7a7fddb96acd,9,0,9
e453db8a-e907-4fca-9ad0-ef40463b9c93,6,2,4
cb764490-f92c-4f0a-8aa7-41170d846f07,8,0,8
082d595a-bbd6-4d1d-b6c4-ee750b5cafd6,2,3,-1
41fcd7f8-e796-46ce-998a-2bbb967b23b3,4,4,0
3217756c-519a-4b92-a077-3bb75b8eca7a,2,3,-1
e4a87122-4545-491d-b3ae-9cee422eb8fd,3,1,2
65153277-d094-48d2-936f-bcf3fa07b0d4,3,3,0
b55e9bfe-85f1-4317-bccc-7b838911d998,3,3,0
8549aeac-9903-4d3a-bb08-3f571ad8817d,9,3,6
e9100cfc-3cc0-43e0-abbb-65fef996ecf6,3,0,3
f0fd57f9-8218-47bc-a1df-22c548404322,8,0,8
42f8bc83-a839-47d0-b86c-f848832f78b8,1,2,-1
7d896c84-0d5d-4218-8b10-961f133b75af,4,4,0
b454cab3-e88f-4918-928f-4faea646db50,9,3,6
ed4f0fe0-118b-480b-b033-9ca683ffd49e,2,2,0
4d590d71-628b-4e11-94d7-1f529c157a59,8,3,5
b624b83a-b09f-4a4a-bf45-3702d79c810b,9,0,9
2db34a78-87c8-441d-b245-346a5c985d8d,8,4,4
71bcf5c1-64a7-4ad8-a3f2-b3741351f2f2,5,2,3
656fe344-f18c-4851-8bb4-87e86439b4bf,6,4,2
1d2a2e8e-fc06-4bbb-b34e-31d49c0d5060,8,4,4
836e5c1f-dc49-4229-915e-50174b12ca1d,7,1,6
ee81bb64-ac77-4e61-a570-81d6306b09c5,1,2,-1
09c60d81-69df-4189-bcc0-ea4c10da156b,3,3,0
ca1c6fab-d44e-44f2-824f-ba6d1face925,7,3,4
627f7e32-e342-42a2-a1a1-99c3fd80a431,5,0,5
f1fd99bc-0945-41fa-8bda-b2f9e90c0202,5,0,5
37d9e1e1-e8ce-4a40-9c42-1557f655209f,6,4,2
cb4d8b35-280c-4c41-b32a-a60547e592e0,3,0,3
9b5d8b44-2160-49a0-9cf0-91a74e76bb9e,9,4,5
c004e74e-2895-483f-a88a-821a0be837a7,3,0,3
4a729e9c-f889-40d2-8be9-31a27406e9eb,7,2,5
df437c60-3dec-4096-a3cb-fdb99de17588,9,0,9
f79caa81-4d9a-468a-9e0b-83eb44543f09,5,0,5
e31194b9-e779-483e-bfa9-cec4cfc381d5,2,4,-2
e6bb5848-2e55-46c5-ae29-d55eb5d9ef26,6,3,3
952aaa28-b5f0-4418-b957-60677a6a03c7,4,2,2
b8c23244-c825-4281-ade0-13de7c18bbbb,5,0,5
d607e9f0-bb5d-4f50-b617-8aece4ab1d65,1,1,0
1b910e2d-783a-47fc-b104-f71ac0f6c28f,3,1,2
61c74cde-cb53-46bf-9467-a0ffbee1cd0a,1,0,1
13e8891c-105a-40d2-a56f-8eed9b9bf249,6,3,3
1c1b9329-97b6-41b1-95d3-fe6d98a925dc,2,0,2
da8dcdf1-e13d-4b0a-82fb-efedc7e87665,9,3,6
1d557419-cad2-4c27-ad94-b2903d625c77,2,3,-1
91fcfb22-4507-4909-ad55-af9b52977c7e,2,1,1
ed87fb71-e6b1-4aa0-a4b8-3a354e42fede,1,2,-1
abfb1b63-f953-4f64-8baa-780fc9696a69,7,3,4
c06e9cfb-65fb-472d-8ec5-3b0606a22977,4,4,0
d35c32b6-0477-41cb-9a32-c2dd3725292e,3,4,-1
bfbff82b-081c-419c-a810-76c41d31a4f0,2,0,2
788b2054-4573-4127-88ef-76b355530b46,3,1,2
d9584a86-87b2-446e-937f-d0dd4d03b999,5,0,5
64a8bb8e-9a15-4e1e-9376-8bc19b54639d,6,0,6
3887c38c-dfe4-412c-8cb1-a27931e65779,9,4,5
89198c4e-7af4-4852-ae53-f42324bcc027,4,4,0
c9cfa7d1-5057-4829-9a96-69f03009e498,1,3,-2
ee799a89-6cb8-4eef-a6a9-8af360fc6109,6,1,5
482f86f2-db7c-4cb6-a85a-92eea75c6302,6,3,3
30104dad-eb5b-44aa-9ff4-d33c2f43eb34,6,2,4
f793585e-cedd-4e56-a03b-6bf48e23de96,7,4,3
