rpp_user_id,num_ofertas_historicas,num_ofertas_aceptadas,num_ofertas_no_aceptadas
4d82f97d-adf2-44df-887d-d253bf8e5a46,2,1,1
c7e5ae40-7acf-4b5e-ae33-215ddbb9048e,7,0,7
21ee2345-806f-4db3-8729-abafa8f61e2c,4,4,0
f2cd9a06-fa61-485d-9864-b1ed3b137a70,1,1,0
738da2ca-54a8-4c0c-9b07-f7b3786bac00,2,2,0
d97c0644-7b46-49ec-972c-feb7be450558,7,1,6
8abda0fe-59d7-464d-9ecb-d7c76a255f0a,4,0,4
c8442211-6dc0-4c85-b5a6-01efb304096a,9,4,5
ac2805d4-f3f5-4254-89cb-703b62943f88,4,2,2
e8dd4039-36ef-407a-891d-38fa3f4bd8d4,8,4,4
5ed0fcca-40b6-4a68-acec-ba8ec2cc2164,5,3,2
94d8fc74-ecc7-4d3c-b059-1d4d5cc63719,2,2,0
c5a96b6b-17f2-470e-99ea-bc7875d0bd41,7,1,6
723a3d86-80f6-456c-b4b6-7c3eee2c3079,3,2,1
1872ad55-8e9b-4e0b-aab4-cfdb525af0ad,4,1,3
eef3da2b-ba27-4212-b437-f7278ef26ead,3,1,2
ccae3fe0-7aa1-4b18-b968-5adf63a0d329,5,4,1
8ff15db8-4ec5-4748-8b0e-2410168d2b7d,9,3,6
2679ff1e-3e69-4394-92b2-7b37a05a81d8,8,4,4
f54cff4a-b499-4770-9bc0-043e433fb4e7,7,4,3
9ac72ea0-ef93-41c2-b994-886199fa7920,2,1,1
d0ba2630-24b7-4f85-bbee-1e3c1f994709,3,3,0
4934de06-ab25-4d2c-a5b5-746056b26d15,3,3,0
d182e9a9-4a31-4804-b534-8961b653f5ea,8,3,5
2a7d5b12-eafa-4273-bda3-5f74d12dfbb5,6,2,4
9e8e8d36-4d1e-4217-ae83-ec337c5ff570,9,3,6
5ee8eebb-c1e3-449c-a087-956217bf79b5,1,2,-1
7f486c1b-e9a9-4ed4-a1ab-30a902cc49de,5,1,4
b3478863-8c19-4ba0-94be-bcea27b81463,2,2,0
ae1156cd-852f-457a-a21a-74d02d91c8c4,2,3,-1
6f59470e-171e-4860-bb16-4f94954b5787,5,1,4
37d862b8-5453-4422-8809-cae5975f3514,9,2,7
936d4078-3d90-409e-825e-2627376b7539,7,0,7
ea449aa2-afbe-45e5-9c3d-8c3e54874fee,7,3,4
ae7932c6-e8a2-4e40-89e7-a2f075fbe49b,5,0,5
719eeed2-7a9e-426e-b350-eead48b646d9,4,2,2
9dd53814-3b28-4a5a-9c1c-d9abe4b548b1,5,2,3
54fbfccb-b6c6-44b8-833f-d2c47d0aad26,6,3,3
99c38a66-7cb4-427b-bd7d-70b60f811d63,5,0,5
3dcaf47d-1324-49ae-9c84-bffbf2c685e5,3,0,3
7fafb800-e180-4af0-939b-2fefb7e03153,3,0,3
02db3020-5c77-44e0-a9d6-b4c85fcf663e,8,2,6
0a464a0d-a91d-41e6-89af-c425c65d3abc,5,0,5
77537ca3-6bf3-4dc4-9d1f-e72aac180a59,3,2,1
f9c87561-994e-4407-ac68-79d58100ebfa,6,0,6
6eeb4b8e-724c-4262-a943-04c53a8609b9,1,1,0
3e7b0b66-d629-4da8-878a-2cd546c54fc2,7,4,3
a82ea972-857b-4c25-aee4-3d5e3c6c9cca,6,0,6
0e45b7f3-664a-499f-bc26-19e8de1ad814,5,4,1
6f2d0981-734a-474e-a72d-1c4d015892cf,3,2,1
dc5da930-15d6-4230-aec6-61fdbed07e17,8,4,4
2a7c4d55-0a43-494a-8902-97aff5f62dfe,1,0,1
7e938f00-dafb-42a9-b248-4a3b4f4531de,7,3,4
2ceea14c-2179-42e8-b4e5-ffb0ee45a581,7,1,6
0ce6ffa6-6b8a-4e5c-9397-f40d2c5e4b8c,5,4,1
723db24a-ddb0-4d4c-ad94-356502e541bf,4,2,2
059d3cee-011c-4141-b842-c9a2e79e0071,2,3,-1
17c1e93a-7690-4e2e-aa29-17030066105e,3,0,3
9b8972d1-1d70-4e78-afdb-6501abd93a23,3,0,3
5f6410d0-4bf0-461e-9423-9e6897082083,5,0,5
d3f98e12-0d27-4fff-aaa7-14b18b35755b,7,3,4
f8bfb22f-cde3-4b47-853b-25624eadab70,3,4,-1
fc27b7c1-abc9-4538-a9c4-5961fe4c56cc,5,4,1
f29f2bd5-2d21-43e1-9ae4-6ad13833f368,2,0,2
e03bfa62-56df-4041-96fd-8b34d6c264b4,9,2,7
3ac75330-6e7c-48fb-9bd7-4ddb8e104cd2,5,3,2
28c56918-881c-416f-86a5-c4c49f452182,9,4,5
ebdb0b6c-bd59-458e-9f5b-1af2b62dbb37,9,2,7
b9bff3e8-191a-4b95-846f-6acc9b837ee8,3,4,-1
5c3fd770-508d-450c-af45-2ce788854a25,8,3,5
c0584bf2-b5dc-4ae3-9203-0d4b115c7f95,5,0,5
06c054cf-4cb4-48ae-94b1-2e66bc39d162,1,1,0
3ad7569f-2525-4f8f-b262-27347e49a079,9,3,6
3f7b2bf8-d628-4612-bea4-64b5d1c94e6f,3,0,3
7c4fa286-3ee6-4e3e-be1e-e6732162b570,9,4,5
de614f52-e18f-4ae5-b824-89b63f85261e,8,1,7
667f156a-0873-45c2-9fe9-a868c1ac9baf,6,3,3
6b145316-a073-40da-8c9c-e5d2612dd89d,5,1,4
a2f7e2ec-49c3-4335-a4d8-e56221addb38,1,4,-3
6744e851-1b4c-4b4b-96c9-994d191b4b0e,4,4,0
4870c642-5294-4290-824c-e39ae62f8f79,9,1,8
3861fa14-0634-4c97-bbff-ae3f6f981625,5,4,1
ecf9159d-26bf-4134-92b4-24f00e3d0577,1,3,-2
1fdc539d-c924-4342-8219-cce3fba026f1,7,4,3
98de7dba-8e7a-454b-9dde-cad6da4ddcb0,6,3,3
522ab68d-8028-4ff8-9555-9e7d4a83bd30,7,0,7
ecfb4383-90ae-4ba9-bded-17952f19d19b,2,0,2
fc4e3f12-c63f-4af5-af1e-a8ec2824e6f0,6,4,2
729b7cd2-f1b4-4c01-9506-2e52b32f313a,5,2,3
501bff38-65cd-4116-902f-80d556a30c0d,9,2,7
9020166f-2d4f-49b6-839a-d010beda98a2,6,1,5
fdf226cb-24d8-487c-8f51-90ce104d1f2b,2,2,0
e440e6d8-5484-4e2f-9c42-92e0a9ed1aba,2,1,1
8cff0fc8-9b7f-4173-8802-2d5eb3e8a518,2,1,1
703ca873-a8a4-4230-ad3b-bc7c58369f98,6,3,3
8c0f6330-daee-4885-9152-4628bc5e9817,3,3,0
9b1c6bad-174a-4dec-824c-aca79e444b3f,6,2,4
f2e7c370-8e0e-4655-abe5-808dd92e13e7,9,3,6
188d5275-85c4-4e86-a334-df1c74638f6d,2,4,-2
8d42a584-158e-4f8b-86a1-7018e4f995df,3,2,1
710bd8c0-614d-422e-aaec-cc5d57bcb409,6,2,4
aeecacba-ac08-4e50-b8d3-6f960e36300a,8,1,7
a21bce48-57a4-4202-bf12-b15721747fbb,1,4,-3
e7c0a762-f437-453a-9891-5bcfcbb21b0a,6,2,4
f55ad343-72f2-47c8-b7f7-eb4f1bcb11c2,5,4,1
cbefb213-06d6-4016-9d06-35ebe2e481e7,3,3,0
4bdb0e34-052b-482c-889f-2118a8dcfedc,8,0,8
7b6053ed-b817-43d7-a08c-1945e1d1198b,6,0,6
0d88f09f-3925-442e-b8ea-eb5bf4bf04a0,2,1,1
425f73a2-8f7b-4db9-a507-58d7230d1adc,5,2,3
46d47c37-a960-4101-a10f-cfb28ae34ae3,5,0,5
2eb8928d-53d6-46be-a6d6-69b1abab1a63,4,1,3
bb8503f9-880a-404b-a040-3ea3e495aed9,1,2,-1
826562dc-60e1-44ae-b072-3d3574946159,8,4,4
13c0f940-4e3b-4db4-b524-a84d56ae6b03,2,1,1
c8b66763-6b21-4ceb-91a4-24ad9c9853c9,9,4,5
e779bd31-6980-4f59-9ecf-f99c705b46c4,3,0,3
28592b7c-f087-4c81-b8a7-8692c3d616d6,2,4,-2
baf879e5-b726-40fe-9902-b96180589dd8,4,3,1
88b51b75-e6a7-42bf-8483-6e12a2f4f5e4,8,3,5
d89ce152-4924-45e8-921f-e7819e98c8bf,8,3,5
7d73a599-b796-40d0-bbf2-2084fee970cf,9,2,7
3da2a849-c1f1-4c5b-8316-ffbf8967f367,1,3,-2
a6937329-b254-4f71-97ae-d4ca703a200c,7,2,5
663bdbb0-6735-4600-a864-657498599b5b,4,2,2
d1ccadeb-64a3-4686-925e-67b88c76aadb,2,0,2
61cee3eb-279b-40d0-9b32-e99f931e3520,1,3,-2
87190ade-d98a-4f4c-87e2-81b3742ff6f1,7,1,6
c1a0dd40-be9c-4633-a89b-00b4018f8832,7,4,3
203c1d1c-3a5a-4dfb-84f7-9430e67936c8,9,3,6
3facc7b0-7bc2-4f6f-bae2-60abb42a8bd6,8,1,7
ec3cb5df-ebde-4e39-bee5-f553d6a8efce,8,0,8
359962b6-b7c7-48db-8db5-acc028fcc9ff,9,1,8
80765c5d-1ea6-4adc-a494-356a809adb33,9,4,5
a29f7d26-96c3-490b-8d84-afb4026614c6,4,2,2
30b04ed0-2162-4778-bdd7-9df63138688f,4,2,2
10a14b7e-a5ee-4d44-8a61-105b9b1b4fa8,9,4,5
e9a332ad-e859-435c-8f27-c14bfcdf771b,1,2,-1
ea32cc18-77ea-449d-b448-207bc24c87de,5,3,2
cbd94193-557c-4779-8275-86180be07cc4,5,4,1
7e72f2ae-3b33-4513-abfc-cedee2e03fce,8,2,6
8eed28ea-b27c-4512-a4ce-1cd4f10c50dc,7,0,7
b00d6325-32db-4018-b59c-df605af5323b,8,4,4
aa69c2f8-c8cc-41a3-a010-eb82cd985d45,5,1,4
d38b1b8f-f2f0-4ba9-8c59-444f50544371,2,1,1
606a549e-0f99-4937-bd36-dc1217b87f63,6,0,6
79e14fe2-b8e8-4df3-9e5a-5ce0ca13d588,8,1,7
40ff5465-2e96-4876-b48a-dfed4b65a6cb,1,1,0
b491ea1c-345a-47bd-885b-e064564dc3ea,6,0,6
d0b6e66c-e465-4e0c-86cf-0b20386e3114,8,4,4
98eaa0a9-cf39-4d07-9d4b-6e6c5bc7a4e5,1,3,-2
84f567d4-bf8c-4d0b-ac15-46e36518b147,5,4,1
4db8891c-2e55-47ba-a6d0-63b5231f480f,2,3,-1
0e5c7a2d-8dc3-4d64-bdec-f2d1769b7018,3,2,1
0a781c06-28cb-4028-81b1-1c39bc555a37,2,1,1
c0d06c16-173b-47a7-a7ac-f53a1ab45485,9,2,7
00f59f10-2c17-40e4-84a7-e44f8be78425,2,3,-1
20e62d8b-b294-4232-9744-02586cd811c0,8,2,6
cb9686c6-1cb6-464d-9a2b-7717af63b07d,9,0,9
34f800a7-46fa-444a-9c6b-ce045abe3a86,6,1,5
0182ae95-80a0-4f58-8cb8-f5367ef27655,2,2,0
3e05a9b3-fea5-4853-98d5-526507cb8c52,9,3,6
e7d6c13c-f1c4-4785-b5f6-c23aaf789430,8,3,5
80bf454b-281a-4c29-b80e-363e60c58688,9,3,6
08e771e1-3ac3-46f0-8cbd-1be14180b455,8,1,7
4763ecea-3575-458a-a599-5366f44e017f,2,1,1
7b7c430c-c068-4634-86dd-0d6b3b7154a9,3,3,0
eb173e4d-a683-4458-a6d6-c982048c7f1e,6,3,3
54c32843-73f9-4e07-97ac-2db422d9b326,4,1,3
4c547384-9a5a-4ef3-91fd-9b1d4e1b4daf,2,3,-1
072626a0-6843-4bb5-ae7c-e98732861084,2,0,2
732c33f7-62ab-463e-9c8c-0ab3d5242346,6,3,3
c3379d7c-a57c-4246-bc7e-c96ce5f32a40,9,1,8
7d457ec5-4128-493f-923f-e8ea5cf5e435,8,4,4
2687a7a4-c6e3-4028-9571-2ea449146a4a,5,3,2
5cba88da-ffdd-4007-be01-a60eadbf90f4,2,2,0
50a2f157-7762-4d10-8d80-b40b219206b1,7,3,4
d3ee24de-d307-4f32-8455-090b574b79fb,3,1,2
9ee5a987-f257-4854-9d94-7c2732069e79,6,2,4
42e9b6ce-7137-4939-bc28-6a4a884f6c1e,3,3,0
5f07ae6f-cd46-4249-9e1e-10cb3c635804,6,3,3
14a30079-2fa8-462b-b24b-cc0a3fbec0b9,8,3,5
27e2d4c2-310e-44bc-941f-0bc6f691594f,7,4,3
5dbf62f5-54de-4991-b0cd-dc11cf72188e,2,1,1
834d90cf-21f9-4611-aeff-856bb34c2200,8,3,5
2888d4cc-3574-4405-8a5f-de9d3e7e4f50,2,2,0
400903dd-7dcd-45e5-ad86-b37627c0eef7,5,0,5
9cbded9b-7813-4853-853e-b7705a15b0d2,2,4,-2
fc90f573-438d-42f8-aded-7585a62ef9b6,2,1,1
cc7ed985-d2dc-437b-91b0-81715a70d3bc,4,3,1
b7d9f148-63c0-4c49-8f44-22dcbc31addc,4,1,3
8973baa1-6859-4e4d-a000-7fbbe70e99bf,5,0,5
88858a04-5393-477a-81a1-c4789770b0a2,6,3,3
d4856d71-53ef-4bb7-872f-79757351b973,4,0,4
091b833e-909d-4102-a07d-fbe80758ae41,2,1,1
82f212c6-1226-4aed-8b69-02df4ba39ee2,1,0,1
6536bda8-384d-4040-9b92-52c4a5ea1f18,1,1,0
2f84b239-9370-4810-901f-bd52f09a11d4,4,3,1
217423ac-9b5c-469d-9505-26bc0eeb7e96,9,3,6
df4cbdef-72b3-4c5b-8b48-550b02f7755c,2,4,-2
07dcf7b1-ecea-4db0-b451-c97ba324dea3,2,0,2
20f65574-6cae-4c3c-81cc-55c6930a23e4,5,2,3
fce3f3e7-7378-401d-a13a-edd99ff596e5,7,0,7
55ebf876-6729-4030-974b-53aeb1f393d1,6,4,2
20ed7905-6b98-473e-876c-d06d2c470baf,3,3,0
d29bf138-76fb-4e37-a7b1-3f32ba05563c,7,4,3
c1565e65-d06a-4fd4-be4d-932b3d3b7aab,5,2,3
1ab91ed1-e15b-40e4-a7f1-66635cab4a6e,4,0,4
7a6359ea-5e63-4717-9b65-96bce9e0a087,6,4,2
fbfd893b-6e6b-4921-90bb-facce79b20bb,1,4,-3
0a234d5a-dcc8-4a7a-9fa3-fe099d856800,8,0,8
8fe0a4d8-e1b9-4ebe-a467-4fe5cd38e31c,6,2,4
c919eadf-decf-4ade-94cc-5b6cebd6c383,8,1,7
c2234fa7-ca00-4206-b972-586201b4d8ae,9,4,5
492141b9-f86d-4332-8ca0-cdff788053b2,2,3,-1
56757e6b-081a-43de-af23-7cc0aa7afada,7,4,3
495fcce9-05fb-45e4-ae5c-309cd1d13724,5,2,3
adcdb9a4-3f08-48e1-84f8-9b88cd27b9e3,4,0,4
9cb848f2-22ee-47fc-83b1-6f636021d038,3,4,-1
f500d5de-50a8-454f-992f-1800b75fb640,7,0,7
67a18714-7c8f-4776-8e8b-0d3383aed689,8,1,7
dad2100f-bc6a-420f-89f3-a00f9b25bf96,2,3,-1
6ada362d-37f6-4464-9cd4-a8bc4045fb1d,6,2,4
0c0c71e3-8e50-41db-b9b0-c6eebfe7546c,6,1,5
488f490b-ca7e-43b0-9ebf-639e5e09995f,9,1,8
65a00466-5d17-4f6a-b1fc-e0e5c441cb24,8,0,8
06c826ab-6abf-4020-b3ca-ba62af6cd000,4,1,3
aa5d300f-976f-4d1a-8521-4c28c30a6f2e,5,4,1
544926cf-488b-410f-a7e7-a3397d94bb73,5,0,5
81e1f2fb-ab63-43cf-95eb-84df7c419a2a,5,0,5
31a8ab9f-b889-46db-be80-100299af927d,1,1,0
d81164ca-d5a3-4a66-ac7d-36b47eccd674,7,1,6
5cc56945-9d03-4bff-a934-fea68da031f5,5,2,3
2819d93f-e0de-45fe-a767-8ddb327e5fe6,4,0,4
b0055fb5-c74e-47f0-ae91-fd5feaad4744,7,2,5
49613aae-2209-4a9f-a387-96f2c777df3a,9,0,9
20f0c43f-5dc9-4556-928c-1cbd40ff9ddf,1,3,-2
212d1b54-3b4a-47e0-91ee-a5a7bd3a6e89,6,3,3
f18335cc-d72d-4d49-883e-25ea07a7bf75,1,0,1
cabaae7a-fe82-4e0a-bfdb-602994468c29,5,1,4
12deb1d1-7dc8-4de1-a1ee-b68a71a1aa6c,9,3,6
ef85dc94-eab9-4e40-8d3d-cd398ef3afae,6,4,2
b4ec2294-55fc-4cd2-8a3a-6bcc9dbdbaa3,1,0,1
90d20fa0-7a16-4c98-ab62-bc4be72f6bfe,2,0,2
15f9e8fa-7693-43a1-bf7e-9d2b7491d2be,6,2,4
29359c25-f7b3-40ec-9bcf-76f9fa813be0,6,1,5
a71b1fb1-bcd5-49a5-ae15-b44305ec10f3,4,2,2
27fa7f85-6ac7-4948-b018-9f7069923c7a,1,0,1
aa11498d-c270-42e1-905a-b2bbb9a58251,2,2,0
73560aff-4cc2-4340-aa97-a1f9dc0f65ef,6,2,4
642bfb94-7a95-45ad-995b-d0417399259c,4,4,0
dc41967f-5f31-4b84-b124-49ca2f8edd31,5,4,1
4437efdb-7ab6-451c-ade0-ecf88f62b107,4,0,4
becb6079-90d9-46c9-803b-ff724de30b24,5,1,4
fa5a689b-30ea-42a5-b4ae-c77a366a1619,7,1,6
68adb27c-b51a-4d5b-b87a-54c5bf1acafc,9,1,8
88e31070-0a5f-4ffb-a10d-05b73dac9fc1,7,0,7
cb27a69d-c634-47fa-a9cc-4fe0d8ed7558,2,3,-1
be74d176-6c27-41d2-9719-86a67b48f120,6,4,2
de21fec1-02c4-4e11-997f-13d490909fc8,2,3,-1
e7688c7d-b11d-407d-a436-512f522d785b,8,3,5
dfeffc8a-68d1-4720-ac61-b600faa534d5,9,4,5
a4cc4875-07d3-49ea-b796-9a4040eac71c,5,3,2
0bfac203-f83d-43bf-8121-0efaa5aa36b0,1,0,1
3ea4c780-6dc5-4749-a660-5f5ebfd9957a,1,0,1
fadfc6dd-79d6-440b-b7ec-e116b6bc7d53,2,3,-1
093a1ffb-0e0f-4b78-935c-54f1201b5cea,6,3,3
238e7a1c-f38d-48f4-a35d-9f208ac1529f,2,1,1
ca67bff3-759f-407b-afb1-0eb51a61b243,9,1,8
7ee7808e-48df-4bbb-a866-0a886aa93cdf,3,0,3
196dfd0b-4719-47f4-a632-a1484befd613,3,0,3
266528dd-9fd1-42a1-8f9e-2dd97ac0d1cc,4,2,2
3c1c4c74-d91e-4afc-835d-d3d26657cde9,2,1,1
5b32ea68-69aa-40cd-be28-2d9ad5cdf290,1,0,1
6e15c807-949e-4bd5-82c9-f9478c756db4,3,1,2
ee728a53-de1e-49bd-aa34-768bf76691c0,5,3,2
29f17056-fb39-467f-986d-f2a815b5fd70,6,0,6
8a648683-59f0-414f-8b4f-795b92d19db2,7,1,6
589b2c80-070b-4549-8641-f215d2149532,9,3,6
e53758d9-0111-47e5-a875-63356b5dfa97,1,2,-1
e3cb15a5-399e-4b34-ade9-6bfd67cab061,4,2,2
34356bd8-6800-4694-a514-939e1a6f086d,2,1,1
7a983b03-ca14-44ac-bd5a-af33806d828b,6,0,6
70e00638-d39d-48f9-a6bc-60a79bc66ca4,1,4,-3
03fbbbfe-1d33-4726-b479-a2a61dbd416f,5,1,4
2bc13b79-7b62-434e-80a3-972f9846bbe3,4,1,3
e4cfe78c-8d93-4f88-81ae-87fa040866d4,3,2,1
ddb002fa-c1ea-4b42-bb6f-4770c470c668,5,2,3
1a1081f8-5cd3-48ee-9307-21e2881e1668,5,4,1
1dda37c4-e1a3-48f0-932b-d4f681055e39,6,0,6
8762d977-1ed5-42b8-955c-a8d1ca58f645,7,4,3
3b0c4461-c394-4131-8f4b-d22bf0c8a266,4,0,4
6bade520-2bb0-4885-a652-750f21b78df1,9,0,9
700d6b5f-a6b5-45e5-99cd-3f5f3e0c35e8,1,0,1
bbf1f1f9-831b-48f0-bcaf-511d15f260b8,8,1,7
0c9a4b39-fcd7-4f1a-a40e-55d054f74638,6,1,5
e5c6b8b6-9883-4ab1-adb6-487bd0785694,8,0,8
82c78ecc-3252-4a62-b3bd-0f3ac8dd83e7,2,4,-2
31782942-fbe5-49c9-9aa9-823e397c084e,3,3,0
b78a13bf-586f-4168-acc3-15c362f7dea5,1,1,0
017ea7f0-92fd-4166-ba48-e54b593b5a75,8,2,6
ee522ab0-89d3-4298-b843-35b536a53451,9,3,6
3ffb5e83-1279-48e4-81d5-3f7d13659f9d,5,0,5
8d31e9f1-4bd6-4778-8907-1c31a7e43d04,2,4,-2
e6acabef-fe3d-40aa-9069-30531bf6d2ef,8,0,8
d8712b03-3294-491e-84fe-9b8977691267,3,0,3
d3169fd8-4cc0-49a3-9f14-1582875a46ce,5,3,2
02b0c32d-cd20-439b-aa91-37080202c39c,3,0,3
06a818a8-37cb-4987-b291-b70189a3c28e,7,4,3
f1101df1-db17-4cb8-8492-a8d57203e9c9,2,3,-1
817deea6-2712-4631-8b2a-af205da8503b,2,2,0
1ea99c10-e38a-4b80-afd2-272e9cb6e9f6,2,4,-2
1fa43be6-50fb-4200-a8dd-5fce0a9f41f8,7,2,5
5f66ab0e-8998-472b-b1a4-aca9e072e790,7,4,3
874afc21-1c82-4c6b-b3b6-e2a46829c85e,9,4,5
df797a6d-018e-40f3-be1c-de9b5c630648,4,4,0
abb33722-4733-4daf-a394-043a2ca99dbc,4,0,4
490b94a0-fe33-45b9-a52e-c04549d3cd17,8,2,6
b38aacf4-2c8f-4224-8bd3-e4743e632673,6,4,2
a472b318-4532-4dd8-8031-98452cb5ba29,2,3,-1
bfb99c13-0090-482d-be2e-6c25399c97d4,2,0,2
876db477-8843-4a83-bcae-4413349db513,1,0,1
fbe9c43a-c6fa-4ba0-9a7b-cb48db01b94b,4,3,1
f1e03f39-64be-4162-87bf-88985cfbd1db,1,0,1
820e1af8-4c23-4158-b958-fcb56ea84b06,6,3,3
292f3e65-1f1c-4a71-98d9-022c5e90c2d4,9,0,9
b9b30683-bf94-4050-84bd-bfc40ce12dff,3,0,3
5589933d-18f4-4dc0-8457-f2a00a59afbc,5,0,5
90e1d37e-4074-44a5-ba35-890394fa0acf,5,2,3
6698a735-3aab-4010-ac29-361c85c0a231,9,4,5
f51da051-a0c6-486f-baa1-d8805c5f52bd,4,3,1
ae4647b4-d2b3-4e7b-91b2-538e91a5fc93,4,2,2
f8e597d9-31d0-4a6c-a819-aa6761f25a28,1,2,-1
3affce0a-549d-4eca-a33d-317e91cbe6f7,5,1,4
46108ddb-e228-43d8-a2d7-c966053d33cc,1,4,-3
351fba43-8b21-4b69-a065-1c49047a26bc,7,1,6
0abd57ad-1e51-4645-bc53-e892f2fde1c9,8,1,7
6523bf5e-8a17-4bd9-ad62-3e5a72ac9585,2,3,-1
02f1f677-8bc6-4d42-84af-23d09c88a1fe,3,1,2
c790020a-5ee2-4184-b70e-bf9d734bfb42,1,0,1
412397a7-f5a8-4a38-b22b-59f0c72c2d86,3,1,2
153e57f8-8fe1-4b62-9599-4f493de8e430,4,4,0
8bab2b68-fa9e-4df9-8a32-cee4254ed5f5,5,4,1
14eaa8bf-a729-495c-b6dc-30aa5950f7eb,7,3,4
27d8fd99-0322-46e9-873f-8842313f571f,7,0,7
a11b438c-7eee-4d22-b9b7-bfef5c725d7e,3,4,-1
64a1ab9d-a1a7-4d4b-8464-59d01a0ed5d7,1,0,1
849074cb-e52e-4b03-a7b0-b99eaccf1f01,3,3,0
a17bb491-0779-4fa3-a5cb-97aec6268e1a,9,4,5
5053e21a-1c8c-4ec3-beb4-d1b8cc787d29,5,3,2
0c98cda8-f251-4d0e-a7e7-6c136bf9a83a,3,2,1
ec8d7fa0-33c7-4112-967b-f379a423cd72,4,0,4
1589ce78-a500-458d-848e-6c5f31ef18ec,1,4,-3
c4644a6a-d9f0-4624-918b-c5ab9cb6930b,1,3,-2
e00d1ba8-1f78-4b24-b30f-f486f739a61b,5,2,3
223398e4-a5f9-4baa-b19c-0ab06992ae28,1,3,-2
84e85704-4675-44ba-8bd1-a3e821046877,8,3,5
1bb929ee-0feb-4c53-83dc-9958c938a680,8,4,4
42d16110-31c8-4345-80d3-8622fb60fd66,2,3,-1
a4cb6925-b30e-463d-bb41-8cffc2d1fb42,1,4,-3
f0d31b40-7986-412b-9418-8d4845014b1e,9,0,9
37a08288-6402-4162-9364-994bfb3c2d1c,8,1,7
785fcb92-5414-4aca-8b7a-af5087466855,2,0,2
2f329d53-867c-44b1-83c0-9e7dcbc523b3,7,1,6
8564c35c-b805-4c4a-adf0-32ac727fc0d3,6,3,3
95886231-72bd-4620-ba05-8187e572a754,5,2,3
963462ce-89dd-44dd-bd1e-88dc838d6b95,1,3,-2
3b2ef5c0-7d0b-400e-9fe5-434e0ff5b4d5,9,4,5
33828fac-5984-41e2-83d7-84815df7eecf,1,3,-2
e9da7b03-c2bb-442c-b147-7541b0538d0f,2,1,1
5b6435ec-0ccc-4183-81f6-8a619c075066,4,2,2
dd8d93fc-65b0-4445-a5fd-b8aabec7482a,8,4,4
64ecbd6e-e6b8-4a11-af10-29369564ced9,1,1,0
3e16e181-2aa8-4c2d-bb1b-5b454904a9e1,9,0,9
1e55329d-50c1-4557-bb13-78c36b3c4629,1,4,-3
2d18394a-4d74-452c-be51-42c23b6b0247,6,3,3
ec774f92-47d3-46d0-b8ca-da335610972e,1,3,-2
d7523e17-4ca9-4365-9056-d02c7b03fc56,8,0,8
c73ad219-e95d-4fd3-b63a-344e10300e3b,4,1,3
e1338082-ca75-4ef0-9fe2-efb9c6533143,1,4,-3
90bd1ef1-bedf-4be4-83b6-75d0e4eb903e,9,0,9
95939250-a02e-411a-ab4d-c440303fa9e3,6,4,2
b669f2b6-a5a3-4159-bc76-81c1216b139b,4,1,3
6109bf41-7019-4d35-b8ad-6325e36207d8,2,3,-1
cbdfdbcb-75bd-400a-a280-d7d7897fd613,3,4,-1
39e2cda5-ad48-4f5c-875d-24da43b54167,4,3,1
0a421a86-85ba-4521-9a7d-83ab34c49553,5,2,3
535e69b3-26ea-4c8f-bb51-bb4c10a4b08e,3,3,0
e08bfbfa-98d3-4f94-a349-a158e01cde64,4,0,4
5bb9f90c-cff4-4634-a1f3-0851944ead99,6,4,2
2ca4d406-c3bb-42dc-9012-7d63049c5ae0,6,4,2
d360d2a4-bb78-4b28-ace5-27fc3a3e2bcf,6,2,4
79e5c4d2-e4d8-43a3-8dc9-58ab69dd852a,6,2,4
78683c17-b6ef-4392-ab05-e98570b7c376,4,2,2
401c5e61-2491-4a98-9fc1-a2f1b7f763e6,8,4,4
2936efd2-4aa5-44d9-8866-870a0a19d9e2,1,1,0
545c9ee6-e38e-412f-98a3-3c46c9fd79a8,3,2,1
4e514845-eedf-4b58-a5ab-74395bfa3c89,1,0,1
42cef1ba-29c3-43e7-a48d-c8a3c09621a9,7,2,5
a0c402b4-c30c-449d-bbce-80369aa3c31f,4,2,2
eb28c645-d17d-40d8-a221-e087af431941,1,1,0
bb9a78a8-f9de-48d3-aa52-d80300b5db6b,6,4,2
7e2b32db-ce98-4c66-957e-c4ff34ff6eb8,1,2,-1
e0ef1145-bb29-4852-9ecd-7d3632d3c080,6,2,4
d39f9cb4-9e80-4674-9d5c-bffe4eb631cb,9,1,8
0e85f375-5b86-47bb-8652-c804cc4fb67d,3,0,3
2938b310-708b-4c7d-9563-2952564cb0cf,6,3,3
a185ecab-d9e6-4ff9-86a7-13e1fb84345b,7,0,7
4ee08e09-2494-4242-8eab-5c553392184b,3,4,-1
3197b751-943c-4a95-a36e-568ce8e39946,8,3,5
20cf69b0-ff0d-4a01-b514-9793198f0533,1,1,0
a127d3db-f8e8-4f2d-8dc1-1856c42a6071,6,3,3
f8130a2e-c5b5-4c53-a60d-a3ea2c1fc693,4,2,2
367c8a90-ef70-4f11-a95c-9ddfaae15d1a,5,1,4
159a047f-1232-4fa6-8553-799f2b299db1,6,3,3
0cf84c55-fcb3-43b8-bd0d-34eedc0f0e0e,9,1,8
89baba8c-ca6d-4da5-b58c-a396903b5de7,3,0,3
830f7069-27d1-4a8c-893f-e9bbed61f620,1,1,0
